Sector,Return_1,Return_2,Return_3,Return_4,Return_5,Return_6,Return_7,Return_8,Return_9,Return_10,Return_11,Return_12,Return_13,Return_14,Return_15,Return_16,Return_17,Return_18,Return_19,Return_20,Return_21,Return_22,Return_23,Return_24,Return_25,Return_26,Return_27,Return_28,Return_29,Return_30,Return_31,Return_32,Return_33,Return_34,Return_35,Return_36,Return_37,Return_38,Return_39,Return_40,Return_41,Return_42,Return_43,Return_44,Return_45,Return_46,Return_47,Return_48,Return_49,Return_50,Return_51,Return_52,Return_53
Basic Materials,0,0.009708738,0.019417475728155338,0.029126214,0.038834951456310676,0.048543689,0.058252427,0.067961165,0.077669903,0.087378641,0.097087379,0.10679611650485436,0.11650485436893204,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.1650485436893204,0.17475728155339806,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.21359223300970873,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.2524271844660194,0.2621359223300971,0.27184466019417475,0.2815533980582524,0.2912621359223301,0.30097087378640774,0.3106796116504854,0.32038834951456313,0.3300970873786408,0.33980582524271846,0.34951456310679613,0.3592233009708738,0.36893203883495146,0.3786407766990291,0.3883495145631068,0.39805825242718446,0.4077669902912621,0.4174757281553398,0.42718446601941745,0.4368932038834951,0.44660194174757284,0.4563106796116505,0.46601941747572817,0.47572815533980584,0.4854368932038835,0.49514563106796117,0.5048543689320388
Basic Materials,0,0.009615385,0.019230769230769232,0.028846153846153848,0.038461538461538464,0.048076923,0.057692307692307696,0.067307692,0.076923077,0.086538462,0.096153846,0.10576923076923077,0.11538461538461539,0.125,0.1346153846153846,0.14423076923076922,0.15384615384615385,0.16346153846153846,0.17307692307692307,0.18269230769230768,0.19230769230769232,0.20192307692307693,0.21153846153846154,0.22115384615384615,0.23076923076923078,0.2403846153846154,0.25,0.25961538461538464,0.2692307692307692,0.27884615384615385,0.28846153846153844,0.2980769230769231,0.3076923076923077,0.3173076923076923,0.3269230769230769,0.33653846153846156,0.34615384615384615,0.3557692307692308,0.36538461538461536,0.375,0.38461538461538464,0.3942307692307692,0.40384615384615385,0.41346153846153844,0.4230769230769231,0.4326923076923077,0.4423076923076923,0.4519230769230769,0.46153846153846156,0.47115384615384615,0.4807692307692308,0.49038461538461536,0.5
Basic Materials,0,0.009708738,0.019417475728155338,0.029126214,0.038834951456310676,0.048543689,0.058252427,0.067961165,0.077669903,0.087378641,0.097087379,0.10679611650485436,0.11650485436893204,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.1650485436893204,0.17475728155339806,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.21359223300970873,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.2524271844660194,0.2621359223300971,0.27184466019417475,0.2815533980582524,0.2912621359223301,0.30097087378640774,0.3106796116504854,0.32038834951456313,0.3300970873786408,0.33980582524271846,0.34951456310679613,0.3592233009708738,0.36893203883495146,0.3786407766990291,0.3883495145631068,0.39805825242718446,0.4077669902912621,0.4174757281553398,0.42718446601941745,0.4368932038834951,0.44660194174757284,0.4563106796116505,0.46601941747572817,0.47572815533980584,0.4854368932038835,0.49514563106796117,0.5048543689320388
Basic Materials,0,0.009708738,0.019417475728155338,0.029126214,0.038834951456310676,0.048543689,0.058252427,0.067961165,0.077669903,0.087378641,0.097087379,0.10679611650485436,0.11650485436893204,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.1650485436893204,0.17475728155339806,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.21359223300970873,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.2524271844660194,0.2621359223300971,0.27184466019417475,0.2815533980582524,0.2912621359223301,0.30097087378640774,0.3106796116504854,0.32038834951456313,0.3300970873786408,0.33980582524271846,0.34951456310679613,0.3592233009708738,0.36893203883495146,0.3786407766990291,0.3883495145631068,0.39805825242718446,0.4077669902912621,0.4174757281553398,0.42718446601941745,0.4368932038834951,0.44660194174757284,0.4563106796116505,0.46601941747572817,0.47572815533980584,0.4854368932038835,0.49514563106796117,0.5048543689320388
Basic Materials,0,0.009615385,0.019230769230769232,0.028846153846153848,0.038461538461538464,0.048076923,0.057692307692307696,0.067307692,0.076923077,0.086538462,0.096153846,0.10576923076923077,0.11538461538461539,0.125,0.1346153846153846,0.14423076923076922,0.15384615384615385,0.16346153846153846,0.17307692307692307,0.18269230769230768,0.19230769230769232,0.20192307692307693,0.21153846153846154,0.22115384615384615,0.23076923076923078,0.2403846153846154,0.25,0.25961538461538464,0.2692307692307692,0.27884615384615385,0.28846153846153844,0.2980769230769231,0.3076923076923077,0.3173076923076923,0.3269230769230769,0.33653846153846156,0.34615384615384615,0.3557692307692308,0.36538461538461536,0.375,0.38461538461538464,0.3942307692307692,0.40384615384615385,0.41346153846153844,0.4230769230769231,0.4326923076923077,0.4423076923076923,0.4519230769230769,0.46153846153846156,0.47115384615384615,0.4807692307692308,0.49038461538461536,0.5
Basic Materials,0,0.009615385,0.019230769230769232,0.028846153846153848,0.038461538461538464,0.048076923,0.057692307692307696,0.067307692,0.076923077,0.086538462,0.096153846,0.10576923076923077,0.11538461538461539,0.125,0.1346153846153846,0.14423076923076922,0.15384615384615385,0.16346153846153846,0.17307692307692307,0.18269230769230768,0.19230769230769232,0.20192307692307693,0.21153846153846154,0.22115384615384615,0.23076923076923078,0.2403846153846154,0.25,0.25961538461538464,0.2692307692307692,0.27884615384615385,0.28846153846153844,0.2980769230769231,0.3076923076923077,0.3173076923076923,0.3269230769230769,0.33653846153846156,0.34615384615384615,0.3557692307692308,0.36538461538461536,0.375,0.38461538461538464,0.3942307692307692,0.40384615384615385,0.41346153846153844,0.4230769230769231,0.4326923076923077,0.4423076923076923,0.4519230769230769,0.46153846153846156,0.47115384615384615,0.4807692307692308,0.49038461538461536,0.5
Basic Materials,0,0.009708738,0.019417475728155338,0.029126214,0.038834951456310676,0.048543689,0.058252427,0.067961165,0.077669903,0.087378641,0.097087379,0.10679611650485436,0.11650485436893204,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.1650485436893204,0.17475728155339806,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.21359223300970873,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.2524271844660194,0.2621359223300971,0.27184466019417475,0.2815533980582524,0.2912621359223301,0.30097087378640774,0.3106796116504854,0.32038834951456313,0.3300970873786408,0.33980582524271846,0.34951456310679613,0.3592233009708738,0.36893203883495146,0.3786407766990291,0.3883495145631068,0.39805825242718446,0.4077669902912621,0.4174757281553398,0.42718446601941745,0.4368932038834951,0.44660194174757284,0.4563106796116505,0.46601941747572817,0.47572815533980584,0.4854368932038835,0.49514563106796117,0.5048543689320388
Basic Materials,0,0.009708738,0.019417475728155338,0.029126214,0.038834951456310676,0.048543689,0.058252427,0.067961165,0.077669903,0.087378641,0.097087379,0.10679611650485436,0.11650485436893204,0.1262135922330097,0.13592233009708737,0.14563106796116504,0.1553398058252427,0.1650485436893204,0.17475728155339806,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.21359223300970873,0.22330097087378642,0.23300970873786409,0.24271844660194175,0.2524271844660194,0.2621359223300971,0.27184466019417475,0.2815533980582524,0.2912621359223301,0.30097087378640774,0.3106796116504854,0.32038834951456313,0.3300970873786408,0.33980582524271846,0.34951456310679613,0.3592233009708738,0.36893203883495146,0.3786407766990291,0.3883495145631068,0.39805825242718446,0.4077669902912621,0.4174757281553398,0.42718446601941745,0.4368932038834951,0.44660194174757284,0.4563106796116505,0.46601941747572817,0.47572815533980584,0.4854368932038835,0.49514563106796117,0.5048543689320388
Communication Services,0,0.082062998,0.1038508649684511,0.071981105,0.15090167956307848,0.1283035545623359,0.23098180245619918,0.22356473214550907,0.26018555150426464,0.25392802958749305,0.19389763896462794,0.16353434152264396,0.1998070587508481,0.17512269709055528,0.18142774148248736,0.1816606016107744,0.17455361545050715,0.16138988983102195,0.21253357759885566,0.2365324275549569,0.17513695383310343,0.25645384914227887,0.29967554030084104,0.341266022,0.3801774251610122,0.3315963868662136,0.2190085148394869,0.22883735076457734,0.2041482368567685,0.07883147,0.081990526,0.054376404,0.047823055,0.063619526,0.161791455,0.17793840374382072,0.2642914933581402,0.259494099,0.25762171396935046,0.274003899,0.2579733802855389,0.24988861919884234,0.2234150363487533,0.16656983962352703,0.146006865,0.089279286,0.12130705815681717,0.14198883934670858,0.2037977586024591,0.17578801174280362,0.2377157371864557,0.077698059,0.043661274053797786
Communication Services,0,0.082498953,0.10525754749305216,0.071938173,0.079110671,0.034651844519739586,0.043979137,0.075524422,0.08269692,0.050428294,0.076955876,0.048281113,0.073369627,0.036806639509650865,0.067636198,0.12427761069021974,0.1092245022271291,0.068709788,0.077412723,0.12167358282255307,0.095549549,0.081767998,0.19059656603342595,0.2711310770167893,0.23340312940191105,0.247915636,0.2718544180911411,0.3190162561388815,0.35528990748848377,0.3652415578482506,0.3321049225263639,0.31075493965812623,0.2871892488674002,0.29749876270605713,0.30927780104313396,0.32548064110861546,0.37923630410781595,0.31517112726995855,0.36082537023641825,0.35567061331708993,0.35640918262458593,0.36008680092892226,0.3321049225263639,0.30100887044580654,0.3616553089427798,0.2700346442304032,0.2784101724597403,0.31038946206266427,0.38957627441276127,0.2411010012563293,0.25480641108615376,0.2182586515399551,0.15962995393459478
Communication Services,0,0.013717907829692273,0.005668952,-0.006366608,-0.005991867,-0.024804656,-0.026307606,-0.027061075,-0.077100941,-0.093653325,-0.072209376,-0.088012279,-0.083495455,-0.08688407,-0.090268697,-0.094781534,-0.083120714,-0.100801308,-0.08838702,-0.087633551,-0.137673417,-0.182068251,-0.118111147,-0.150841174,-0.123002711,-0.099673098,-0.068446021,-0.050765428,-0.035715994,-0.025932866,-0.025558125,-0.052268378,-0.029317493,-0.039475363,-0.038725881,-0.054524797,-0.029696221,0.006801148,-0.012765109,-0.057913411,-0.057534683,-0.057534683,-0.114722532,-0.176427205,-0.198245894,-0.215555733,-0.260704034,-0.281394514,-0.269354967,-0.278384628,-0.256498166,-0.276431191,-0.276431191
Communication Services,0,-0.005154126,-0.003681154,-0.020619057,-0.055204544,-0.07690344,-0.051375327,-0.060820729,-0.063118259,-0.064649946,-0.062097134,-0.064394665,-0.062097134,-0.06567107,-0.072563661,-0.063118259,-0.074350629,-0.084051312,-0.070266131,-0.071797817,-0.092986151,-0.08379603,-0.067713319,-0.083030187,-0.052651733,-0.030697556,-0.023549684,-0.040142957,-0.041419363,-0.022783841,-0.007211692,-0.015125407,-0.036058459,-0.034782054,-0.020486311,-0.014104282,-0.005680005,-0.007722254,-0.023804965,-0.023294403,-0.017167656,-0.016912375,-0.015635969,0.00453124,0.002488991,-0.013849001,-0.016146531,-0.024315527,-0.02482609,-0.012827877,0.001978429,0.004020678,0.001723148
Communication Services,0,0.039148048,0.052565676,0.046980113,0.10514362877485865,0.11520991897863975,0.18680333906211624,0.17337343481463272,0.19127178983550203,0.16554136999754474,0.13422538669285525,0.034679597348391704,0.048097225632212116,-0.095077339,-0.158838694,-0.200220967,-0.204701694,-0.202467469,-0.185686226,-0.202467469,-0.233783452,-0.200220967,-0.197986742,-0.221482936,-0.200220967,-0.251681807,-0.259513872,-0.230432114,-0.215885097,-0.241615517,-0.24720108,-0.260630985,-0.270697275,-0.331095016,-0.336692855,-0.346759146,-0.291946968,-0.293064081,-0.243849742,-0.258384483,-0.210287258,-0.345642033,-0.338927081,-0.295298306,-0.325509452,-0.33095998,-0.299042475,-0.272035355,-0.246869629,-0.243800638,-0.260986987,-0.405843359,-0.334642769
Communication Services,0,0.085029609,0.077837987,0.069451953,0.091014245,0.031130165834768644,0.011969272162641195,0.043112011,0.075449162,0.053358814,0.031683367489344555,0.022052629593773826,0.035291751,0.011265197329544728,0.039051007707104866,0.10549807008059132,0.075650326,0.041729006625847095,0.072016797,0.11682613123451964,0.086550913,0.080151376,0.16753209198234767,0.24763317701195656,0.24642619158379117,0.2901165495304072,0.282836919,0.29496963677282256,0.3228811747991501,0.34473264015489646,0.30540503162050353,0.26009278700479005,0.25275029231678336,0.24662735582181874,0.258873229,0.29437871682361655,0.3458138979342947,0.31519921545947155,0.34092309239724905,0.29437871682361655,0.2772420382966417,0.2552019814677444,0.23192979368092842,0.23147717414536628,0.25237310937048163,0.1775777311188502,0.1775777311188502,0.1800922840941952,0.24973282874636948,0.11017513861473271,0.12274790349145671,0.10263147968869822,0.05611225
Communication Services,0,-0.058823529,-0.127043482,-0.150582482,-0.155280694,-0.117647059,-0.030586318,-0.009396424,0.13176566470108816,0.1388369528740592,0.15765377055467666,0.21177908816338264,0.28941943525576486,0.25413490579605924,0.2847212234527063,0.20235869408888246,0.1623519823577352,0.129416559,0.10352845294597049,0.091782923,0.030586317656647048,0.009420394,0.028237212,0.082362529,0.1741214823337648,0.1811927705067356,0.1717723764322354,0.15765377055467666,0.13411477060261753,0.12661201399875352,0.1625677165731817,0.23447912172203847,0.2680377774581715,0.2488614027518097,0.3423462294453232,0.3471403231219138,0.3567285104750947,0.2728318711347618,0.294405293,0.2153027470156767,0.17934704444124833,0.1817440912795435,0.2680377774581715,0.2320820748837431,0.3783019320197516,0.31358166738578075,0.39987535356440856,0.44781629,0.5269188359940553,0.5197276954791695,0.5916391006280262,0.6515652715854067,0.8840788149000431
Communication Services,0,0.009317641,0.016093284966031414,-0.014392589,-0.033018825,-0.056729056,-0.011009291,-0.004233647,-0.006775644,0.052495409026351844,0.03810282,0.037261518,0.077055987,0.038953168,0.001691649,0.041495165,0.048261762,0.065205395,0.04911211,0.038953168,0.018626236,0.018626236,0.082981283,0.051654107,0.099074568,0.086373628,0.10160751924590437,0.12447644807902819,0.1625792677962422,0.17104656106673427,0.17623006431886237,0.15033064056521003,0.10835602435251449,0.12710890784581574,0.170874682,0.2583971848059127,0.26732583700460455,0.33788661425870486,0.2869742995938232,0.2860877667513999,0.2923387279158337,0.2664393041621812,0.26286603403200576,0.24838298218792698,0.22486272310322677,0.12716318536678048,0.13440018816207264,0.1434464416561882,0.163348199,0.19229621052441134,0.23029047519969606,0.20496096541617295,0.22938584985028454
Communication Services,0,-0.030294343,-0.032892851,-0.024237324,0.008664774,-0.015581798,0.021648064065693206,0.041566872,-0.020778812,-0.038959117,-0.031163595,-0.040688373,-0.037220614,-0.038959117,0.010394029905954297,0.025975827,0.006926271,-0.013852542,0.005197015,-0.001729256,-0.011254034,0.015591044858931527,0.032042094,0.026845079018670434,0.045894635607875024,0.062345685,0.06785711,0.063409131,0.013612110339470474,0.027843793635968513,0.024283560972452035,0.045626462238415315,0.071408095,0.087415271,0.068744856,0.042953976,0.014499856665957747,0.048289701,0.034067265,0.022508068319477652,0.031394779,0.024283560972452035,0.022508068319477652,0.041178483248411724,0.024283560972452035,-0.021065481,0.047401954891389694,-0.003282812,-0.005946051,0.018060089329474064,0.044738715911928205,0.020732575666503272,0.059747177
Communication Services,0,0.004737075,-0.048320192,-0.041212041,-0.048812685,-0.089791173,-0.042065019,-0.046400991,-0.032423321,-0.032423321,-0.053636073,-0.064237372,-0.043506958,-0.03772397,-0.026152917,0.024467269505526745,0.016754926,0.037084236660794134,-0.013891357,-0.001634875,-0.00457968,0.002284763,0.041491289977000044,0.023847844961083036,0.10275847012292029,0.084135116,0.070411308,0.037571652695766185,0.050808044395477286,0.054235188,0.056073153,0.020070370690049223,0.019070152368283542,0.023568596191046867,0.038069223231466796,0.060074026,0.068573343,0.11557852729275947,0.098574816,0.088075062,0.11157765400569675,0.10507369628903779,0.10057525246627447,0.077900252,0.076884802,0.017480973,0.0403286,0.049975375335733235,0.057083526,0.080946603,0.077392527,0.073838452,0.062668501
Communication Services,0,0.032016476315296874,0.032771375190716656,0.012602230038999787,0.003742625,-0.01548439,0.056898262,-0.020949938,0.031829245,-0.025851801,-0.073729121,-0.106339159,-0.102381417,-0.095406072,-0.09333259,-0.118590829,-0.154405701,-0.194367538,-0.152708673,-0.145649671,-0.186222996,-0.181032319,-0.135843953,-0.175070809,-0.14526525,-0.143534361,-0.123920933,-0.11853705,-0.096808311,-0.066040705,-0.094886207,-0.047582531,-0.109500173,-0.108922546,-0.039505711,-0.067964801,-0.054119676,-0.043543125,-0.113344381,-0.126805085,-0.124689774,-0.138150478,-0.104691926,-0.093539739,-0.100654511,-0.089115912,-0.055272939,-0.008353683,-0.015468456,0.017990096682827052,0.032410856202719274,0.015874786377561064,0.003376131
Communication Services,0,0.010502830033584683,-0.000455624,-0.0178069,-0.005932502,-0.023744099,-0.012400479,-0.025867212,-0.028652622,-0.068118086,-0.117799854,-0.106193194,-0.122445337,-0.146588694,-0.158195355,-0.150304141,-0.206486766,-0.207877123,-0.224129266,-0.204626694,-0.220413819,-0.225989337,-0.192089997,-0.185513986,-0.168134526,-0.166725381,-0.138072759,-0.142300195,-0.109420137,-0.127269311,-0.132436177,-0.139951619,-0.138072759,-0.14089105,-0.154512788,-0.173301393,-0.194438573,-0.133375608,-0.092980108,-0.106601846,-0.109420137,-0.121163015,-0.135724183,-0.119284154,-0.10331384,-0.153573358,-0.132905893,-0.087343526,-0.075130933,-0.066676061,-0.068554921,-0.099086404,-0.192089997
Communication Services,0,0.034090909090909144,-0.063811189,-0.01486014,0.04458042,0.1136363636363637,0.12150349650349655,0.145979021,0.10314685314685312,0.1870629370629371,0.071678322,-0.004370629,0.002622378,-0.027972028,-0.047202797,0.023601399,-0.004370629,-0.001748252,0.08041958,0.111888112,0.022727273,0.010489510489510577,0.2814685314685315,0.16608391608391612,0.3697552447552448,0.3330419580419581,0.4632867132867132,0.5515734265734267,0.6931818181818183,0.6022727272727272,0.6774475524475526,0.6748251748251749,0.49737762237762234,0.6293706293706295,0.6083916083916083,0.5367132867132867,0.28583916083916094,0.16083916083916083,0.071678322,0.10751748251748255,0.073426573,0.12762237762237771,0.068181818,0.034965034965034995,-0.015734266,-0.104020979,-0.042832168,-0.04458042,0.094405594,0.3312937062937064,0.41083916083916094,0.4912587412587412,0.6013986013986015
